id,text,username,timestamp,manual_sentiment,ml_sentiment,ml_confidence,model_type,ml_prob_positive,ml_prob_negative,ml_prob_neutral,algorithm_name,test_accuracy
17869199895423290,Beans or rice would be better. Diabetes kills!,a.blnknshp,2025-08-09 21:14:15+00:00,negative,negative,0.7625409559530921,svm,0.06872594284817031,0.7625409559530921,0.1687331011987374,svm,0.6666666666666666
18090165847739693,"im thirsty now, im going to drink some fruit punch :D",a10rawmilkenjoyer,2025-08-10 04:27:56+00:00,neutral,negative,0.8738781294408035,svm,0.12355118264030066,0.8738781294408035,0.002570687918895672,svm,0.6666666666666666
18059492378077594,Make better choices.,aaronhohlt,2025-08-10 17:05:42+00:00,negative,negative,0.7573841171689808,svm,0.06481667493851917,0.7573841171689808,0.17779920789250017,svm,0.6666666666666666
18333992812207626,I care more about my tax dollars going towards bombs being dropped on kids halfway across the world and going into the pockets of the military industrial complex.  I'd rather someone get fed than pay for another bomb to get dropped on civilians. better to help the people in need than the war criminals who have everything,abigail_saoirse_finnegan,2025-08-10 17:33:32+00:00,positive,negative,0.8189044107827962,svm,0.10432316599249564,0.8189044107827962,0.07677242322470827,svm,0.6666666666666666
18052967072431131,You're obese ma'am. You're a burden to the food stamp and medical system. Respectfully,acceptannce,2025-08-10 15:31:34+00:00,negative,negative,0.7644587226075195,svm,0.07046439975882916,0.7644587226075195,0.16507687763365128,svm,0.6666666666666666
18074327471060018,Wait until you won’t be able to buy pop with your SNAP benefits… It’s a new thing coming next year so good luck to ya 😂,acrane82,2025-08-10 03:08:56+00:00,negative,negative,0.7659774868254529,svm,0.07112751798879449,0.7659774868254529,0.16289499518575248,svm,0.6666666666666666
18090613804734001,Bun length ball park hot dogs are $2.97.,adamc_rk,2025-08-10 21:05:16+00:00,negative,negative,0.7645207232418745,svm,0.07039032241609565,0.7645207232418745,0.16508895434202991,svm,0.6666666666666666
18280397170279536,Never in my life have I been hungry and thought oh a soda will take care of my hunger,adamtyler182,2025-08-11 04:05:56+00:00,negative,negative,0.8054683036794787,svm,0.10031059431263649,0.8054683036794787,0.09422110200788474,svm,0.6666666666666666
18416397850101304,"I’ve been to the point where I’ve had to buy a box of pancake mix and make it last a week, for EVERY meal. Not because I love pancakes, but because it was the cheapest and most filling thing I could think of that would make more than one meal. 
Sometimes it’s not about the healthiest or tastiest option. Sometimes it’s about finding what will sustain you the longest. 
Too many people don’t even TRY to understand situations they’ve never been put in.",adriannaaa_roseee,2025-08-10 00:21:43+00:00,positive,negative,0.3792223109648087,svm,0.3340965013812361,0.286681187653955,0.3792223109648087,svm,0.6666666666666666
17882248521242616,You're definitely no nutritional authority,adventuremington,2025-08-10 17:08:47+00:00,negative,negative,0.7644645890736688,svm,0.07046497507014417,0.7644645890736688,0.1650704358561868,svm,0.6666666666666666
17855893353484431,"I will drink a coke to fill me up when I’m too busy to take a lunch break, or didn’t bring lunch from home and can’t spend the money on takeout. It’s just about getting through the day sometimes.",aedwards37,2025-08-10 10:45:33+00:00,positive,positive,0.3580329984589051,svm,0.3500695611119495,0.29189744042914556,0.3580329984589051,svm,0.6666666666666666
18016212770762009,Beggers can't be choosers. Be grateful for the money the government took from someone else and gave to you.,afreeman_livingthedream,2025-08-09 22:22:07+00:00,negative,negative,0.7622925473268204,svm,0.06931459507112028,0.7622925473268204,0.16839285760205952,svm,0.6666666666666666
18525729460056360,Maybe show a little gratitude over entitlement and you'll get a very different reply from people.,afreeman_livingthedream,2025-08-09 22:34:46+00:00,negative,negative,0.7613890219530043,svm,0.06862110842836178,0.7613890219530043,0.169989869618634,svm,0.6666666666666666
18525729460056360,Maybe show a little gratitude over entitlement and you'll get a very different reply from people.,afreeman_livingthedream,2025-08-09 22:34:46+00:00,negative,negative,0.7613890219530043,svm,0.06862110842836178,0.7613890219530043,0.169989869618634,svm,0.6666666666666666
17908790040084703,"Girl! I hear you! Sometimes I just don’t feel like eating 🥣 anything (I’m not poor, just picky) and I drink a soda 🥤 and life is better! Especially when I’m at work, (I’m a nurse👩🏼‍⚕️)",ahuffangel,2025-08-10 07:52:09+00:00,positive,negative,0.35729054719956865,svm,0.35729054719956865,0.2947745050842529,0.3479349477161785,svm,0.6666666666666666
18107281396530322,You could buy a bag of apples for 3 dollars,ahwrx,2025-08-11 06:55:36+00:00,neutral,negative,0.8704081625575689,svm,0.10323641488282033,0.8704081625575689,0.026355422559610837,svm,0.6666666666666666
18320872864227522,"Yeah when I had my first job, I had enough money for vending machine lunches
 So it was a bag of potato chips and a can of mountain do. Wasn't the healthiest, but it was better than chips and water, or even two bags of chips.",aicaicem,2025-08-10 17:35:48+00:00,positive,positive,0.3572497112741125,svm,0.351457950624992,0.2912923381008954,0.3572497112741125,svm,0.6666666666666666
18164387911325049,"Yeah when I had my first job, I had enough money for vending machine lunches
 So it was a bag of potato chips and a can of mountain do. Wasn't the healthiest, but it was better than chips and water, or even two bags of chips.",aicaicem,2025-08-10 17:35:35+00:00,positive,positive,0.3572497112741125,svm,0.351457950624992,0.2912923381008954,0.3572497112741125,svm,0.6666666666666666
17941920054018964,"also people with t1 diabetes need access to sugary drinks! it helps them get their blood sugar up much faster than food, so if they're dropping quickly it's much better to have a soda on hand",alaina_k_burr,2025-08-10 19:47:56+00:00,positive,negative,0.7855447606840024,svm,0.10171573157471461,0.7855447606840024,0.11273950774128295,svm,0.6666666666666666
18074571070989784,1 banana and 1 Apple would be a better option.,alemorales_123,2025-08-10 18:56:19+00:00,negative,negative,0.7598569137205798,svm,0.06771912259572398,0.7598569137205798,0.17242396368369603,svm,0.6666666666666666
18124832446462834,You know what's even better than a $3 jug of soda. 3-6 cans of beans for $3 which could feed you for a couple days. Has protein and fiber to stave off hunger and actual nutrition.,alex.w.burton,2025-08-10 01:04:16+00:00,negative,negative,0.7630179840312784,svm,0.06976651506850022,0.7630179840312784,0.1672155009002211,svm,0.6666666666666666
17948938712880719,"SNAP sounds for Supplemental Nutrition Assistance Program. Soda, while enjoyable to drink, is made up of empty calories and is largely bereft of nutritional value. If the taxpayer is forced to pay for your “nutrition” it should be nutritious, not a sugary treat.",alexbitzan,2025-08-10 20:41:42+00:00,negative,negative,0.7662056029489379,svm,0.07126119165148423,0.7662056029489379,0.16253320539957788,svm,0.6666666666666666
17887706862204892,Spoken like a true big back,alexd_1231,2025-08-11 15:28:23+00:00,negative,negative,0.7645748259850803,svm,0.0701481961138037,0.7645748259850803,0.16527697790111587,svm,0.6666666666666666
18079100842901113,Who gives af what’s satiating to someone or not,alexisokayaf,2025-08-10 07:21:46+00:00,negative,negative,0.7644042841009914,svm,0.0705008168622252,0.7644042841009914,0.1650948990367835,svm,0.6666666666666666
17883071709356957,Well in that case get sugar and water. Still comes up less expensive than soda 🤷🏻‍♀️,aliceblin,2025-08-10 01:46:50+00:00,negative,negative,0.8748620761505225,svm,0.07604017542027001,0.8748620761505225,0.049097748429207624,svm,0.6666666666666666
18075249640824392,Been through all 3. Have low sugar issues and I still agree with my tax paying dollars to fund something healthier. An apple is around 1$ and would work best than sugar. It’s a simple/complex carb thing. Look it up if you worry about these things you say you do!,aliceblin,2025-08-10 01:48:03+00:00,negative,negative,0.7671582789505853,svm,0.07156163617485509,0.7671582789505853,0.16128008487455964,svm,0.6666666666666666
18159828703335582,Snap seem to be feeding you well babe.,aliciasmiff,2025-08-10 08:49:53+00:00,negative,negative,0.7612847839017496,svm,0.06853928509172255,0.7612847839017496,0.17017593100652806,svm,0.6666666666666666
18372731287181265,"There’s plenty of other beverages you can drink. Sugar in most available soda pop is high fructose corn syrup, very far from regular sugar",allik4tt,2025-08-10 00:59:29+00:00,negative,negative,0.7725937107225638,svm,0.07307376390540055,0.7725937107225638,0.1543325253720354,svm,0.6666666666666666
18015338225769096,"You’re right, it is unpopular.",almanaylor1,2025-08-10 14:41:02+00:00,negative,negative,0.7643990675203608,svm,0.07048843505377111,0.7643990675203608,0.16511249742586803,svm,0.6666666666666666
18114759985512086,You need to lay off the sugar not than a little hun.,alock_23,2025-08-10 06:37:44+00:00,negative,negative,0.8413563774081557,svm,0.0702375058749983,0.8413563774081557,0.08840611671684606,svm,0.6666666666666666
18231247015294607,"Actual soda would be one of the worst things to buy if you are hungry and only have 3$. There are plenty of cheap alternatives that offer some nutrients, are shelf stable and filling like a jar of peanut butter. Soda  doesn't have any protein, fiber or fat, which makes you feel full and stay full, but also the high sugar and caffeine can cause dehydration.",amanda_belleglass,2025-08-11 04:45:46+00:00,negative,negative,0.8779143157161977,svm,0.07954926007441536,0.8779143157161977,0.04253642420938694,svm,0.6666666666666666
18087441070761322,Something that also has sugar (naturally from the fruit) and is liquid? Orange juice. And it will still be covered. But so many better more filling things can be purchased for $3,amandagracephoto.co,2025-08-10 04:17:07+00:00,negative,negative,0.763959413354894,svm,0.07038588854466073,0.763959413354894,0.16565469810044525,svm,0.6666666666666666
18102296536506523,Oink,americainteresting2,2025-08-10 23:46:21+00:00,negative,negative,0.7645578227333985,svm,0.07034869943968848,0.7645578227333985,0.1650934778269133,svm,0.6666666666666666
17934003837074108,I don’t suppose you’ve heard of a salad,americainteresting2,2025-08-10 23:46:35+00:00,negative,negative,0.7570657907956879,svm,0.06475629881748422,0.7570657907956879,0.17817791038682795,svm,0.6666666666666666
18069347930117599,This is the stupidest thing I have read all day,andrew_aldridge,2025-08-10 10:48:54+00:00,negative,negative,0.7630312824323952,svm,0.06987417733600103,0.7630312824323952,0.1670945402316036,svm,0.6666666666666666
17980673282909512,I've been both. And I say that SNAP cutting off sugary food is awesome,angelic_syns,2025-08-10 02:52:24+00:00,negative,negative,0.7609744650094877,svm,0.06844634217620106,0.7609744650094877,0.1705791928143113,svm,0.6666666666666666
17980673282909512,I've been both. And I say that SNAP cutting off sugary food is awesome,angelic_syns,2025-08-10 02:52:24+00:00,negative,negative,0.7609744650094877,svm,0.06844634217620106,0.7609744650094877,0.1705791928143113,svm,0.6666666666666666
18147369376396714,I don’t think soda is ever a good option regardless unless you’re drinking it with whiskey,angelnoel_96_19_20_21_23,2025-08-10 18:55:48+00:00,negative,negative,0.758695482183848,svm,0.06644755154002535,0.758695482183848,0.1748569662761267,svm,0.6666666666666666
17983617746711753,Orrrrr 3 apples,annadparker,2025-08-10 11:46:37+00:00,negative,negative,0.7643713774030008,svm,0.07053410119961492,0.7643713774030008,0.1650945213973841,svm,0.6666666666666666
18091802401661137,Make spaghetti,apicasso74,2025-08-10 22:23:53+00:00,negative,negative,0.7590240450228699,svm,0.06661598329226352,0.7590240450228699,0.17435997168486655,svm,0.6666666666666666
18303787999217826,There was a point in time where my family could only eat what we went out and killed ourselves or what food stamps provided. Soda was a luxury because actually nutritious meals were gonna get us by for longer than the short term sugar high.,archelunatic,2025-08-10 08:34:50+00:00,negative,negative,0.8348429336962047,svm,0.09020501252315961,0.8348429336962047,0.07495205378063576,svm,0.6666666666666666
17850899199530549,"Nice bait, sow",arfanclubofficial,2025-08-11 03:08:51+00:00,negative,negative,0.764477194873932,svm,0.0704569230043193,0.764477194873932,0.16506588212174875,svm,0.6666666666666666
18078432833308637,Sugar is the fastest digesting source of calories its not sustaining nobody’s hunger and people can go a month without food u dont need a daily sugar injection with no nutrients.,artur.makaryan0,2025-08-10 05:51:12+00:00,negative,negative,0.764408385357619,svm,0.0705943609808557,0.764408385357619,0.16499725366152515,svm,0.6666666666666666
18009578453608776,"You know what else staves off hunger?? The gym. Or in the absence of a gym, 7 or 8 laps 6 times a week around a local school track.",asmithberg1977,2025-08-09 23:14:10+00:00,negative,negative,0.764916262631981,svm,0.07051396637067403,0.764916262631981,0.16456977099734468,svm,0.6666666666666666
18043814708641699,Rice is cheaper than soda you fat fuck,atouchofturquoise,2025-08-09 22:13:14+00:00,negative,negative,0.7660064067487653,svm,0.0710231539687148,0.7660064067487653,0.16297043928251964,svm,0.6666666666666666
17909194590195262,yeah I know a bunch of homeless people who have to basically eat garbage because they don't have access to a kitchen,audreylbowers,2025-08-09 22:54:09+00:00,positive,positive,0.3783486490702484,svm,0.3353786048112517,0.2862727461184998,0.3783486490702484,svm,0.6666666666666666
18396661276143785,"I personally could come up with a lot better options for $3. 
But I don’t think it’s anyone else’s decision to make other than the person buying it so there’s also that.",auriellamonroe,2025-08-10 03:02:51+00:00,positive,negative,0.3882824668750574,svm,0.32733253110948424,0.28438500201545847,0.3882824668750574,svm,0.6666666666666666
18081007690923375,$3 can buy you 12 bannanas.  That’s a healthy choice.  There’s absolutely no reason that someone should be drinking soda because they’re hungry.  Are you that stupid or are you sponsored by big sugar?,awirecki,2025-08-10 21:59:05+00:00,negative,negative,0.7687412694562998,svm,0.07212528557781527,0.7687412694562998,0.1591334449658846,svm,0.6666666666666666
17962990451797318,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,ayo.esteelo,2025-08-10 05:00:03+00:00,negative,negative,0.7648806790923085,svm,0.07036577710388438,0.7648806790923085,0.164753543803807,svm,0.6666666666666666
17971890896925021,Been homeless and on EBT. You DO NOT need the soda.,ayo.esteelo,2025-08-10 05:00:21+00:00,negative,negative,0.7594494794825424,svm,0.06695620235421894,0.7594494794825424,0.17359431816323878,svm,0.6666666666666666
18125224867464350,"As a diabetic I know all about hypoglycemia and its onset from crashing from high sugar components in your diet. Sugar staves off hypoglycemia temporarily, but high sugar intake can often be the cause. Healthier choices have a mix of carbs and protein to last longer",badzodiac,2025-08-11 01:51:08+00:00,neutral,negative,0.9248589412446734,svm,0.0734863791682806,0.9248589412446734,0.0016546795870463653,svm,0.6666666666666666
18055378019413790,Yeah I didn't even have to look at your profile and I already knew this was a morbidly obese take,banksmuscle_,2025-08-10 17:25:17+00:00,negative,negative,0.7527750612958733,svm,0.14089614602120437,0.7527750612958733,0.10632879268292215,svm,0.6666666666666666
18052443677618112,People on snap are grown adults. Pretty sure they can make decisions on their own. No one needs the govt dictating what we eat or drink.,beach_writer17,2025-08-10 16:13:43+00:00,positive,negative,0.6953030539740974,svm,0.19823198402202402,0.6953030539740974,0.10646496200387856,svm,0.6666666666666666
17850610272527277,"I mean, yeah, that’s true. All of what you said is true. Pretty sure all your opposition is coming from people who think you’re advocating for homeless people with three bucks left on EBT to chug an entire two-liter in one go.",bendrivesanambo,2025-08-09 22:26:34+00:00,positive,positive,0.38593503748462976,svm,0.3296029428973588,0.2844620196180115,0.38593503748462976,svm,0.6666666666666666
18069983669115171,I’ve seen poor people in the inner-city neighborhoods survive off of chips and sodas for days. ,bensnugs,2025-08-09 22:16:37+00:00,positive,positive,0.3773179698789834,svm,0.33644351688988955,0.28623851323112703,0.3773179698789834,svm,0.6666666666666666
18398002336191571,You are like Hitler lecturing us about Jewish healthcare.,bergy350,2025-08-10 09:35:51+00:00,negative,negative,0.7684458118018331,svm,0.07173331387832704,0.7684458118018331,0.15982087431983957,svm,0.6666666666666666
17912289756057130,"Guys, most healthcare professionals and doctors would disagree. Obviously if you have hypoglycemia that is different but that is pretty flase. The sugar in soda does more harm than good, its literally an addictive substance which is why you crave more when consumed. Just look at the OPs profile, I dont think we should be takong health advice from OP.",bgarcia_3,2025-08-10 11:21:27+00:00,negative,negative,0.7647717428874699,svm,0.07096351740009904,0.7647717428874699,0.1642647397124314,svm,0.6666666666666666
18524897515052271,That may be one of the dumbest things to have been posted on this platform at this point.,big_redd101416,2025-08-10 22:27:48+00:00,negative,negative,0.7634849437015803,svm,0.0698022921778459,0.7634849437015803,0.16671276412057412,svm,0.6666666666666666
17962821371797268,This is ignorance,bigstogs,2025-08-10 11:36:32+00:00,negative,negative,0.764423278499877,svm,0.07050933245705975,0.764423278499877,0.16506738904306306,svm,0.6666666666666666
17866679754430690,daily reminder to never take eating advice from anyone who look like you,bill_182_23,2025-08-10 15:40:38+00:00,negative,negative,0.7653765450949552,svm,0.07076171764731266,0.7653765450949552,0.1638617372577319,svm,0.6666666666666666
18093161734633392,You could just mix sugar and water at home and spend the 3 dollars on 3 cans of beans for protien and carbs.,billpelowitz,2025-08-10 00:53:42+00:00,negative,negative,0.7644751248957175,svm,0.07070600119675455,0.7644751248957175,0.16481887390752817,svm,0.6666666666666666
18087831856802690,Have you ever heard of eating less and moving your body more ?,billpelowitz,2025-08-10 10:32:19+00:00,negative,negative,0.8255516340436954,svm,0.10142656908309759,0.8255516340436954,0.07302179687320721,svm,0.6666666666666666
18073096730292859,Soda dehydrates your body,bingbongaronis,2025-08-10 05:08:10+00:00,negative,negative,0.8625448646884528,svm,0.08570820464978599,0.8625448646884528,0.05174693066176112,svm,0.6666666666666666
17889064251328271,You can stand to be a bit hungrier,bk_chronister,2025-08-10 13:45:48+00:00,negative,negative,0.8177954922768012,svm,0.09929804220938683,0.8177954922768012,0.08290646551381216,svm,0.6666666666666666
18045005408317534,Go hungry longer. Run things in a calorie deficit,blackblazee,2025-08-09 21:11:39+00:00,negative,negative,0.7660977529851948,svm,0.0712365793530586,0.7660977529851948,0.16266566766174662,svm,0.6666666666666666
18517805506046196,So you're a homeless engineer who os studying to be an AI Engineer.,blanepakulski,2025-08-10 00:46:26+00:00,negative,negative,0.7622017168143379,svm,0.06914953734717952,0.7622017168143379,0.16864874583848233,svm,0.6666666666666666
18088313830782665,Soda is not a good alternative to ARFID or Hyperglycemia. Hyperglycemia is also caused by insufficient food intake. Substituting meals for soda falls into that “insufficient” category,blucru415,2025-08-09 22:18:38+00:00,negative,negative,0.7664760829177054,svm,0.07144633350909967,0.7664760829177054,0.16207758357319454,svm,0.6666666666666666
18373855177176365,Are you this person? Your bio says you are a software engineer. How about don’t post on things you don’t understand,blucru415,2025-08-09 22:19:46+00:00,negative,negative,0.7572221175279825,svm,0.06418380881458201,0.7572221175279825,0.17859407365743576,svm,0.6666666666666666
17896894839260522,"I promise you, you’re not missing out on any meals. If you’re on government assistance you shouldn’t be buying soda period. There’s families that work 40 plus hours a week and are putting things back.",blueeyed_conservative,2025-08-11 00:13:23+00:00,negative,negative,0.7622759640434044,svm,0.06907288827042787,0.7622759640434044,0.16865114768616787,svm,0.6666666666666666
17888378568324902,Cope harder,bluntista,2025-08-10 16:32:20+00:00,negative,negative,0.8177954922768008,svm,0.09929804220938693,0.8177954922768008,0.08290646551381227,svm,0.6666666666666666
17919838380120486,"“Liquid”. Lady, that’s water.  The sugar is giving you diabetes.",bmedlin07,2025-08-09 23:08:54+00:00,negative,negative,0.7650307929382789,svm,0.07074195472078508,0.7650307929382789,0.16422725234093608,svm,0.6666666666666666
18073272521081107,"You don't need anymore sugar. Your face looks like it's been stung by a bunch of bees, and get a better job",boba_fitt83,2025-08-10 21:51:55+00:00,negative,negative,0.759998425836996,svm,0.06764382377697246,0.759998425836996,0.17235775038603157,svm,0.6666666666666666
18261712195303119,"Stooooooop the cap 😂 try lemon water, that actually suppresses appetite plus it wouldn’t hurt for some people to fast.",boldbeardsmen,2025-08-09 22:12:59+00:00,negative,negative,0.7617428649628238,svm,0.06892098615041688,0.7617428649628238,0.16933614888675916,svm,0.6666666666666666
18077408989760376,"There are MANY things in the grocery store you can eat vs a $3 soda for health reasons or homelessness. Give me a fucking break! Excuses. You do not NEED soda! It is GARBAGE!!!! 

The sugar in soda in the US is HFCS and that shit is garbage. It is trash. It’s not real sugar. If you ask me it’s why so many people are obese and have diabetes. It’s the FOOD and what’s in it! Chemicals! Keep crying over your soda and junk food. This country as a whole needs to eat better.",borednow_77,2025-08-10 13:08:08+00:00,negative,negative,0.7603118994860305,svm,0.06784997353533642,0.7603118994860305,0.17183812697863324,svm,0.6666666666666666
17931433202960677,I think you need a nutritionist and some exercise before you go and give any advice on being healthy.,boston2116102020,2025-08-10 18:32:15+00:00,negative,negative,0.7614056553267438,svm,0.06866261296314216,0.7614056553267438,0.1699317317101141,svm,0.6666666666666666
18145248475368623,Dumbest post ever,boyerpartyof3,2025-08-10 18:03:10+00:00,negative,negative,0.7645340005564547,svm,0.07037876355328226,0.7645340005564547,0.16508723589026306,svm,0.6666666666666666
17878156341386051,But you’re wrong,boyerpartyof3,2025-08-10 18:03:26+00:00,negative,negative,0.764819401787606,svm,0.07036621852630784,0.764819401787606,0.1648143796860863,svm,0.6666666666666666
17865416562433445,You’re fucking insane,boyerpartyof3,2025-08-10 18:05:04+00:00,negative,negative,0.764825914619357,svm,0.07036875624538039,0.764825914619357,0.16480532913526244,svm,0.6666666666666666
17878156341386051,But you’re wrong,boyerpartyof3,2025-08-10 18:03:26+00:00,negative,negative,0.764819401787606,svm,0.07036621852630784,0.764819401787606,0.1648143796860863,svm,0.6666666666666666
18051019262549484,The solution is that you shouldn’t be able to get soda and candy with food stamps. And you shouldn’t be able to,boyerpartyof3,2025-08-10 18:04:09+00:00,negative,negative,0.7650137774162185,svm,0.07083936531485488,0.7650137774162185,0.1641468572689267,svm,0.6666666666666666
18071158370035856,You can afford a $3 soda but not 3 $1 ramen noodle packs?,brayden_domanick,2025-08-10 10:47:22+00:00,negative,negative,0.7659990704525353,svm,0.07096211804947912,0.7659990704525353,0.16303881149798546,svm,0.6666666666666666
18307274158300943,"Buy the soda with your paycheck. Don’t like it? Buy a V8, an apple juice. Lots of other sugar balancing choices. Get a grip",braylinsmom,2025-08-10 19:19:45+00:00,negative,negative,0.7714346005374554,svm,0.07311772419978606,0.7714346005374554,0.15544767526275835,svm,0.6666666666666666
18096419437621906,"yeah, because nothing says ‘nutritional planning’ like mainlining liquid Skittles & calling it dinner.",breanne.lynnett,2025-08-10 23:05:10+00:00,negative,negative,0.7900717247471724,svm,0.12462738403186169,0.7900717247471724,0.08530089122096596,svm,0.6666666666666666
17947005681008502,Snickers 🤷‍♀️,brendabates824,2025-08-10 23:42:41+00:00,neutral,negative,0.8882147841314927,svm,0.1094635748197644,0.8882147841314927,0.002321641048742898,svm,0.6666666666666666
17951512358861753,"😂🤣😂🤣 is that a joke? You profile pic is someone that weighs 400lbs. Drink water and learn to be hungry. Sugar drives  hunger and adds many health risks. 

If your post is a joke though is actually a pretty perfect joke",brian_thats_all,2025-08-10 16:40:29+00:00,negative,negative,0.76541159450407,svm,0.07131270483628781,0.76541159450407,0.16327570065964225,svm,0.6666666666666666
18514873486048106,"Been there. Grew up in that but I grew up in a time where it was embarrassing to receive help. You took it as a last resort not as a first step and an entitlement. 
If that pic is actually you your obesity shows very clearly that you’ve never actually been “food insecure”.",brian_thats_all,2025-08-10 16:42:12+00:00,negative,negative,0.7628168820775971,svm,0.06960708636972626,0.7628168820775971,0.1675760315526764,svm,0.6666666666666666
18514873486048106,"Been there. Grew up in that but I grew up in a time where it was embarrassing to receive help. You took it as a last resort not as a first step and an entitlement. 
If that pic is actually you your obesity shows very clearly that you’ve never actually been “food insecure”.",brian_thats_all,2025-08-10 16:42:12+00:00,,negative,0.7628168820775971,svm,0.06960708636972626,0.7628168820775971,0.1675760315526764,svm,0.6666666666666666
17879561169258688,3dollars buys you a nice bottle of water,briandmadeline,2025-08-10 23:31:43+00:00,,negative,0.8212202652793065,svm,0.08320078559597896,0.8212202652793065,0.09557894912471473,svm,0.6666666666666666
18060274271198317,"Soda doesn’t help with with hunger, it actually increases your hunger more and leads to gaining weight. Do you actually look up fact  before  you actually type this out?",britlove408,2025-08-10 18:37:29+00:00,,negative,0.8199168763882878,svm,0.0740611302535366,0.8199168763882878,0.10602199335817547,svm,0.6666666666666666
18075281999048228,you’re fat. invalid opinion,bryanggrubb,2025-08-10 14:06:07+00:00,,negative,0.8074217319930085,svm,0.07750344145972216,0.8074217319930085,0.11507482654726929,svm,0.6666666666666666
18054298421562780,Get a job,bugeyemafia03,2025-08-10 22:23:07+00:00,,negative,0.7719578684948548,svm,0.1292367845754857,0.7719578684948548,0.0988053469296596,svm,0.6666666666666666
18075944915058451,It looks like you could miss a few,bustersdad480,2025-08-10 23:47:04+00:00,,negative,0.8737137596526332,svm,0.07520146300910631,0.8737137596526332,0.05108477733826049,svm,0.6666666666666666
