id,text,username,timestamp,permalink,media_type,media_url,reply_length,has_text,is_nested,manual_sentiment,is_tagged,ml_sentiment,ml_confidence,model_type,model_name,ml_prob_positive,ml_prob_negative,ml_prob_neutral,test_accuracy,avg_training_confidence
17916725130140290,Drink tap water buy banana,2000boostedintegra,2025-08-09 22:47:26+00:00,https://www.threads.com/@2000boostedintegra/post/DNJszG0y4Kk,TEXT_POST,,26.0,True,False,neutral,yes,neutral,0.9911324812756226,ensemble,gradient_boosting,0.00014341939394562785,0.00872409933043187,0.9911324812756226,0.6190476190476191,0.8871307709361499
17872900746404887,So let these people have their sugar if they want it. Just have them sign a wavier  relinquishing their government health benefits.  You can’t use our money on poor food choices then expect us to pay your medical bills for the conditions your poor choices cause.,549pr11,2025-08-10 18:29:28+00:00,https://www.threads.com/@549pr11/post/DNL0Ei0OXpH,TEXT_POST,,262.0,True,False,negative,yes,negative,0.9928518502631298,ensemble,gradient_boosting,0.0007248540772339549,0.9928518502631298,0.006423295659636075,0.6190476190476191,0.8871307709361499
18086721091699789,Butter or peanut butter will work too and are cheaper and healthier,8bit_geek,2025-08-10 00:09:44+00:00,https://www.threads.com/@8bit_geek/post/DNJ2NyxOcfd,TEXT_POST,,67.0,True,False,neutral,yes,neutral,0.9885311673078438,ensemble,gradient_boosting,7.152053978180116e-05,0.01139731215237423,0.9885311673078438,0.6190476190476191,0.8871307709361499
18074698139088604,It’s not just unpopular it’s incorrect,8point5_,2025-08-11 14:34:50+00:00,https://www.threads.com/@8point5_/post/DNN-A5LRmz_,TEXT_POST,,38.0,True,False,negative,yes,negative,0.9882741350397751,ensemble,gradient_boosting,0.00047671226475077226,0.9882741350397751,0.01124915269547399,0.6190476190476191,0.8871307709361499
17862445431448677,Sounds like you just listed some bs excuses and it checks out lol,8point5_,2025-08-11 14:35:35+00:00,https://www.threads.com/@8point5_/post/DNN-GYbRZZc,65,TRUE,,,,negative,yes,negative,0.9799549719847783,ensemble,gradient_boosting,0.0006443421675318805,0.9799549719847783,0.01940068584768975,0.6190476190476191,0.8871307709361499
17869199895423290,Beans or rice would be better. Diabetes kills!,a.blnknshp,2025-08-09 21:14:15+00:00,https://www.threads.com/@a.blnknshp/post/DNJiIiHSE2z,TEXT_POST,,46.0,True,False,negative,yes,negative,0.9891330487329587,ensemble,gradient_boosting,0.0006347383713216484,0.9891330487329587,0.010232212895719758,0.6190476190476191,0.8871307709361499
18090165847739693,"im thirsty now, im going to drink some fruit punch :D",a10rawmilkenjoyer,2025-08-10 04:27:56+00:00,https://www.threads.com/@a10rawmilkenjoyer/post/DNKTw6wOidB,TEXT_POST,,53.0,True,False,neutral,yes,neutral,0.9882171427742114,ensemble,gradient_boosting,0.0003062833121036667,0.01147657391368512,0.9882171427742114,0.6190476190476191,0.8871307709361499
18059492378077594,Make better choices.,aaronhohlt,2025-08-10 17:05:42+00:00,https://www.threads.com/@aaronhohlt/post/DNLqfCFNJyu,TEXT_POST,,20.0,True,False,negative,yes,negative,0.9878470259397568,ensemble,gradient_boosting,0.0009464024127744449,0.9878470259397568,0.011206571647468772,0.6190476190476191,0.8871307709361499
18333992812207626,I care more about my tax dollars going towards bombs being dropped on kids halfway across the world and going into the pockets of the military industrial complex.  I'd rather someone get fed than pay for another bomb to get dropped on civilians. better to help the people in need than the war criminals who have everything,abigail_saoirse_finnegan,2025-08-10 17:33:32+00:00,https://www.threads.com/@abigail_saoirse_finnegan/post/DNLtq7DoauA,TEXT_POST,,322.0,True,False,positive,yes,positive,0.9950358019699017,ensemble,gradient_boosting,0.9950358019699017,0.00461665553928939,0.00034754249080897674,0.6190476190476191,0.8871307709361499
18052967072431131,You're obese ma'am. You're a burden to the food stamp and medical system. Respectfully,acceptannce,2025-08-10 15:31:34+00:00,https://www.threads.com/@acceptannce/post/DNLftgvNGx7,TEXT_POST,,86.0,True,False,negative,yes,negative,0.9869005585568471,ensemble,gradient_boosting,0.0004504743186264668,0.9869005585568471,0.01264896712452644,0.6190476190476191,0.8871307709361499
18074327471060018,Wait until you won’t be able to buy pop with your SNAP benefits… It’s a new thing coming next year so good luck to ya 😂,acrane82,2025-08-10 03:08:56+00:00,https://www.threads.com/@acrane82/post/DNKKuWhsanI,TEXT_POST,,119.0,True,False,negative,yes,negative,0.9905147420600903,ensemble,gradient_boosting,0.0004420956045255549,0.9905147420600903,0.009043162335383992,0.6190476190476191,0.8871307709361499
18090613804734001,Bun length ball park hot dogs are $2.97.,adamc_rk,2025-08-10 21:05:16+00:00,https://www.threads.com/@adamc_rk/post/DNMF5sHyVc0,40,TRUE,,,,negative,yes,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
18280397170279536,Never in my life have I been hungry and thought oh a soda will take care of my hunger,adamtyler182,2025-08-11 04:05:56+00:00,https://www.threads.com/@adamtyler182/post/DNM2CrbRQpR,TEXT_POST,,85.0,True,False,negative,yes,negative,0.9976463800071491,ensemble,gradient_boosting,0.0001961814915863579,0.9976463800071491,0.00215743850126466,0.6190476190476191,0.8871307709361499
18416397850101304,"I’ve been to the point where I’ve had to buy a box of pancake mix and make it last a week, for EVERY meal. Not because I love pancakes, but because it was the cheapest and most filling thing I could think of that would make more than one meal. 
Sometimes it’s not about the healthiest or tastiest option. Sometimes it’s about finding what will sustain you the longest. 
Too many people don’t even TRY to understand situations they’ve never been put in.",adriannaaa_roseee,2025-08-10 00:21:43+00:00,https://www.threads.com/@adriannaaa_roseee/post/DNJ3lqIhf5i,TEXT_POST,,452.0,True,False,positive,yes,positive,0.99597855982095,ensemble,gradient_boosting,0.99597855982095,0.003549070282875234,0.00047236989617487887,0.6190476190476191,0.8871307709361499
17882248521242616,You're definitely no nutritional authority,adventuremington,2025-08-10 17:08:47+00:00,https://www.threads.com/@adventuremington/post/DNLq1lmOZIl,TEXT_POST,,42.0,True,False,negative,yes,negative,0.9799002960198321,ensemble,gradient_boosting,0.0005493471216235294,0.9799002960198321,0.019550356858544442,0.6190476190476191,0.8871307709361499
17855893353484431,"I will drink a coke to fill me up when I’m too busy to take a lunch break, or didn’t bring lunch from home and can’t spend the money on takeout. It’s just about getting through the day sometimes.",aedwards37,2025-08-10 10:45:33+00:00,https://www.threads.com/@aedwards37/post/DNK--vlO0rq,TEXT_POST,,195.0,True,False,positive,yes,positive,0.9949415556106002,ensemble,gradient_boosting,0.9949415556106002,0.003094158878225025,0.0019642855111747944,0.6190476190476191,0.8871307709361499
18016212770762009,Beggers can't be choosers. Be grateful for the money the government took from someone else and gave to you.,afreeman_livingthedream,2025-08-09 22:22:07+00:00,https://www.threads.com/@afreeman_livingthedream/post/DNJp5ltyj1l,TEXT_POST,,107.0,True,False,negative,yes,negative,0.9327376512907001,ensemble,gradient_boosting,0.012497696525705185,0.9327376512907001,0.05476465218359476,0.6190476190476191,0.8871307709361499
18525729460056360,Maybe show a little gratitude over entitlement and you'll get a very different reply from people.,afreeman_livingthedream,2025-08-09 22:34:46+00:00,https://www.threads.com/@afreeman_livingthedream/post/DNJrWUjty3W,97,TRUE,,,,negative,yes,negative,0.9877261450021597,ensemble,gradient_boosting,0.0004742278259265073,0.9877261450021597,0.011799627171913915,0.6190476190476191,0.8871307709361499
18525729460056360,Maybe show a little gratitude over entitlement and you'll get a very different reply from people.,afreeman_livingthedream,2025-08-09 22:34:46+00:00,https://www.threads.com/@afreeman_livingthedream/post/DNJrWUjty3W,97,TRUE,,,,negative,yes,negative,0.9877261450021597,ensemble,gradient_boosting,0.0004742278259265073,0.9877261450021597,0.011799627171913915,0.6190476190476191,0.8871307709361499
17908790040084703,"Girl! I hear you! Sometimes I just don’t feel like eating 🥣 anything (I’m not poor, just picky) and I drink a soda 🥤 and life is better! Especially when I’m at work, (I’m a nurse👩🏼‍⚕️)",ahuffangel,2025-08-10 07:52:09+00:00,https://www.threads.com/@ahuffangel/post/DNKrIpEOa4a,TEXT_POST,,184.0,True,False,positive,yes,positive,0.9946063123647932,ensemble,gradient_boosting,0.9946063123647932,0.004111197252019241,0.0012824903831876102,0.6190476190476191,0.8871307709361499
18107281396530322,You could buy a bag of apples for 3 dollars,ahwrx,2025-08-11 06:55:36+00:00,https://www.threads.com/@ahwrx/post/DNNJdZuukfE,TEXT_POST,,43.0,True,False,neutral,yes,neutral,0.9895194144611209,ensemble,gradient_boosting,0.00017837124923574115,0.010302214289643317,0.9895194144611209,0.6190476190476191,0.8871307709361499
18320872864227522,"Yeah when I had my first job, I had enough money for vending machine lunches
 So it was a bag of potato chips and a can of mountain do. Wasn't the healthiest, but it was better than chips and water, or even two bags of chips.",aicaicem,2025-08-10 17:35:48+00:00,https://www.threads.com/@aicaicem/post/DNLt7cTx7VZ,TEXT_POST,,225.0,True,False,positive,yes,positive,0.9975268864065939,ensemble,gradient_boosting,0.9975268864065939,0.0011705399470151965,0.001302573646390826,0.6190476190476191,0.8871307709361499
18164387911325049,"Yeah when I had my first job, I had enough money for vending machine lunches
 So it was a bag of potato chips and a can of mountain do. Wasn't the healthiest, but it was better than chips and water, or even two bags of chips.",aicaicem,2025-08-10 17:35:35+00:00,https://www.threads.com/@aicaicem/post/DNLt56BxlxP,TEXT_POST,,225.0,True,False,positive,yes,positive,0.9975268864065939,ensemble,gradient_boosting,0.9975268864065939,0.0011705399470151965,0.001302573646390826,0.6190476190476191,0.8871307709361499
17941920054018964,"also people with t1 diabetes need access to sugary drinks! it helps them get their blood sugar up much faster than food, so if they're dropping quickly it's much better to have a soda on hand",alaina_k_burr,2025-08-10 19:47:56+00:00,https://www.threads.com/@alaina_k_burr/post/DNL9DMkBozS,TEXT_POST,,191.0,True,False,positive,yes,positive,0.9956952412910445,ensemble,gradient_boosting,0.9956952412910445,0.004258276098357975,4.648261059762042e-05,0.6190476190476191,0.8871307709361499
18074571070989784,1 banana and 1 Apple would be a better option.,alemorales_123,2025-08-10 18:56:19+00:00,https://www.threads.com/@alemorales_123/post/DNL3JQIvfM8,TEXT_POST,,46.0,True,False,negative,yes,negative,0.987867440010598,ensemble,gradient_boosting,0.0011117519551335497,0.987867440010598,0.011020808034268557,0.6190476190476191,0.8871307709361499
18124832446462834,You know what's even better than a $3 jug of soda. 3-6 cans of beans for $3 which could feed you for a couple days. Has protein and fiber to stave off hunger and actual nutrition.,alex.w.burton,2025-08-10 01:04:16+00:00,https://www.threads.com/@alex.w.burton/post/DNJ8dRwM7va,TEXT_POST,,179.0,True,False,negative,yes,negative,0.9941814490881992,ensemble,gradient_boosting,0.0035380543734198112,0.9941814490881992,0.0022804965383811495,0.6190476190476191,0.8871307709361499
17948938712880719,"SNAP sounds for Supplemental Nutrition Assistance Program. Soda, while enjoyable to drink, is made up of empty calories and is largely bereft of nutritional value. If the taxpayer is forced to pay for your “nutrition” it should be nutritious, not a sugary treat.",alexbitzan,2025-08-10 20:41:42+00:00,https://www.threads.com/@alexbitzan/post/DNMDNEYJJI-,TEXT_POST,,262.0,True,False,negative,yes,negative,0.9959972129040516,ensemble,gradient_boosting,0.0005458654025345348,0.9959972129040516,0.0034569216934136724,0.6190476190476191,0.8871307709361499
17887706862204892,Spoken like a true big back,alexd_1231,2025-08-11 15:28:23+00:00,https://www.threads.com/@alexd_1231/post/DNOEJErR-rM,TEXT_POST,,27.0,True,False,negative,yes,negative,0.9471622604237396,ensemble,gradient_boosting,0.001035838375224248,0.9471622604237396,0.05180190120103602,0.6190476190476191,0.8871307709361499
18079100842901113,Who gives af what’s satiating to someone or not,alexisokayaf,2025-08-10 07:21:46+00:00,https://www.threads.com/@alexisokayaf/post/DNKnqIktOMv,TEXT_POST,,47.0,True,False,negative,yes,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
17883071709356957,Well in that case get sugar and water. Still comes up less expensive than soda 🤷🏻‍♀️,aliceblin,2025-08-10 01:46:50+00:00,https://www.threads.com/@aliceblin/post/DNKBVF8RtFn,TEXT_POST,,84.0,True,False,negative,yes,negative,0.9965300612671705,ensemble,gradient_boosting,0.00033027612568906057,0.9965300612671705,0.003139662607140623,0.6190476190476191,0.8871307709361499
18075249640824392,Been through all 3. Have low sugar issues and I still agree with my tax paying dollars to fund something healthier. An apple is around 1$ and would work best than sugar. It’s a simple/complex carb thing. Look it up if you worry about these things you say you do!,aliceblin,2025-08-10 01:48:03+00:00,https://www.threads.com/@aliceblin/post/DNKBd-YxDxk,262,TRUE,,,,negative,yes,neutral,0.9432073068488586,ensemble,gradient_boosting,0.00013571492019891305,0.05665697823094252,0.9432073068488586,0.6190476190476191,0.8871307709361499
18159828703335582,Snap seem to be feeding you well babe.,aliciasmiff,2025-08-10 08:49:53+00:00,https://www.threads.com/@aliciasmiff/post/DNKxvk9u__k,TEXT_POST,,38.0,True,False,negative,yes,negative,0.979779229996875,ensemble,gradient_boosting,0.0006913132766873072,0.979779229996875,0.019529456726437747,0.6190476190476191,0.8871307709361499
18372731287181265,"There’s plenty of other beverages you can drink. Sugar in most available soda pop is high fructose corn syrup, very far from regular sugar",allik4tt,2025-08-10 00:59:29+00:00,https://www.threads.com/@allik4tt/post/DNJ76LpAimp,TEXT_POST,,138.0,True,False,negative,yes,negative,0.9957534450360243,ensemble,gradient_boosting,0.00040419610518132703,0.9957534450360243,0.0038423588587945057,0.6190476190476191,0.8871307709361499
18015338225769096,"You’re right, it is unpopular.",almanaylor1,2025-08-10 14:41:02+00:00,https://www.threads.com/@almanaylor1/post/DNLZ7gAu65z,TEXT_POST,,30.0,True,False,negative,yes,negative,0.9811993692086122,ensemble,gradient_boosting,0.00047185797467131437,0.9811993692086122,0.018328772816716483,0.6190476190476191,0.8871307709361499
18114759985512086,You need to lay off the sugar not than a little hun.,alock_23,2025-08-10 06:37:44+00:00,https://www.threads.com/@alock_23/post/DNKinnsN-Qm,TEXT_POST,,52.0,True,False,negative,yes,negative,0.9921198366981455,ensemble,gradient_boosting,0.0002645138431713924,0.9921198366981455,0.007615649458683097,0.6190476190476191,0.8871307709361499
18231247015294607,"Actual soda would be one of the worst things to buy if you are hungry and only have 3$. There are plenty of cheap alternatives that offer some nutrients, are shelf stable and filling like a jar of peanut butter. Soda  doesn't have any protein, fiber or fat, which makes you feel full and stay full, but also the high sugar and caffeine can cause dehydration.",amanda_belleglass,2025-08-11 04:45:46+00:00,https://www.threads.com/@amanda_belleglass/post/DNM6mZqOltJ,TEXT_POST,,358.0,True,False,negative,yes,negative,0.9967923327460685,ensemble,gradient_boosting,0.0003053125702494046,0.9967923327460685,0.002902354683682177,0.6190476190476191,0.8871307709361499
18087441070761322,Something that also has sugar (naturally from the fruit) and is liquid? Orange juice. And it will still be covered. But so many better more filling things can be purchased for $3,amandagracephoto.co,2025-08-10 04:17:07+00:00,https://www.threads.com/@amandagracephoto.co/post/DNKShzBto4P,TEXT_POST,,178.0,True,False,negative,yes,negative,0.9383225491899496,ensemble,gradient_boosting,0.05452391961190679,0.9383225491899496,0.007153531198143717,0.6190476190476191,0.8871307709361499
18102296536506523,Oink,americainteresting2,2025-08-10 23:46:21+00:00,https://www.threads.com/@americainteresting2/post/DNMYVfypBhL,TEXT_POST,,4.0,True,False,negative,yes,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
17934003837074108,I don’t suppose you’ve heard of a salad,americainteresting2,2025-08-10 23:46:35+00:00,https://www.threads.com/@americainteresting2/post/DNMYXLUJoLF,39,TRUE,,,,negative,yes,negative,0.9915392999663061,ensemble,gradient_boosting,0.0005665034961351501,0.9915392999663061,0.007894196537558606,0.6190476190476191,0.8871307709361499
18069347930117599,This is the stupidest thing I have read all day,andrew_aldridge,2025-08-10 10:48:54+00:00,https://www.threads.com/@andrew_aldridge/post/DNK_XNQutZS,TEXT_POST,,47.0,True,False,negative,yes,negative,0.980081025851853,ensemble,gradient_boosting,0.0005070366092254399,0.980081025851853,0.01941193753892147,0.6190476190476191,0.8871307709361499
17980673282909512,I've been both. And I say that SNAP cutting off sugary food is awesome,angelic_syns,2025-08-10 02:52:24+00:00,https://www.threads.com/@angelic_syns/post/DNKI1OdsNTf,70,TRUE,,,,negative,yes,negative,0.9931763311641918,ensemble,gradient_boosting,0.0006107663552444349,0.9931763311641918,0.006212902480563539,0.6190476190476191,0.8871307709361499
17980673282909512,I've been both. And I say that SNAP cutting off sugary food is awesome,angelic_syns,2025-08-10 02:52:24+00:00,https://www.threads.com/@angelic_syns/post/DNKI1OdsNTf,70,TRUE,,,,negative,yes,negative,0.9931763311641918,ensemble,gradient_boosting,0.0006107663552444349,0.9931763311641918,0.006212902480563539,0.6190476190476191,0.8871307709361499
18147369376396714,I don’t think soda is ever a good option regardless unless you’re drinking it with whiskey,angelnoel_96_19_20_21_23,2025-08-10 18:55:48+00:00,https://www.threads.com/@angelnoel_96_19_20_21_23/post/DNL3FbAJmOc,TEXT_POST,,90.0,True,False,negative,yes,negative,0.9924431731166251,ensemble,gradient_boosting,0.0005959370816554013,0.9924431731166251,0.006960889801719516,0.6190476190476191,0.8871307709361499
17983617746711753,Orrrrr 3 apples,annadparker,2025-08-10 11:46:37+00:00,https://www.threads.com/@annadparker/post/DNLF97gAT8h,TEXT_POST,,15.0,True,False,negative,yes,negative,0.9782200858662028,ensemble,gradient_boosting,0.000591699148382154,0.9782200858662028,0.02118821498541494,0.6190476190476191,0.8871307709361499
18091802401661137,Make spaghetti,apicasso74,2025-08-10 22:23:53+00:00,https://www.threads.com/@apicasso74/post/DNMO5ZXRnqp,TEXT_POST,,14.0,True,False,negative,yes,negative,0.925088526589087,ensemble,gradient_boosting,0.003923860754956443,0.925088526589087,0.07098761265595666,0.6190476190476191,0.8871307709361499
18303787999217826,There was a point in time where my family could only eat what we went out and killed ourselves or what food stamps provided. Soda was a luxury because actually nutritious meals were gonna get us by for longer than the short term sugar high.,archelunatic,2025-08-10 08:34:50+00:00,https://www.threads.com/@archelunatic/post/DNKwBWZOLHs,TEXT_POST,,240.0,True,False,negative,yes,negative,0.9965364533140507,ensemble,gradient_boosting,0.00032966771711433565,0.9965364533140507,0.0031338789688351194,0.6190476190476191,0.8871307709361499
17850899199530549,"Nice bait, sow",arfanclubofficial,2025-08-11 03:08:51+00:00,https://www.threads.com/@arfanclubofficial/post/DNMvgjuMFtm,TEXT_POST,,14.0,True,False,negative,yes,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
18078432833308637,Sugar is the fastest digesting source of calories its not sustaining nobody’s hunger and people can go a month without food u dont need a daily sugar injection with no nutrients.,artur.makaryan0,2025-08-10 05:51:12+00:00,https://www.threads.com/@artur.makaryan0/post/DNKdS1nNC3N,178,TRUE,,,,negative,yes,negative,0.993691750999349,ensemble,gradient_boosting,0.0021986160014758906,0.993691750999349,0.004109632999175097,0.6190476190476191,0.8871307709361499
18009578453608776,"You know what else staves off hunger?? The gym. Or in the absence of a gym, 7 or 8 laps 6 times a week around a local school track.",asmithberg1977,2025-08-09 23:14:10+00:00,https://www.threads.com/@asmithberg1977/post/DNJv22CtFfj,TEXT_POST,,131.0,True,False,negative,yes,negative,0.9807405673715095,ensemble,gradient_boosting,0.0003069630790459843,0.9807405673715095,0.018952469549444528,0.6190476190476191,0.8871307709361499
18043814708641699,Rice is cheaper than soda you fat fuck,atouchofturquoise,2025-08-09 22:13:14+00:00,https://www.threads.com/@atouchofturquoise/post/DNJo4mSuAMR,TEXT_POST,,38.0,True,False,negative,yes,negative,0.9924045865101175,ensemble,gradient_boosting,0.000633101159994517,0.9924045865101175,0.006962312329887845,0.6190476190476191,0.8871307709361499
17909194590195262,yeah I know a bunch of homeless people who have to basically eat garbage because they don't have access to a kitchen,audreylbowers,2025-08-09 22:54:09+00:00,https://www.threads.com/@audreylbowers/post/DNJtkRAPG_J,116,TRUE,,,,positive,yes,negative,0.8487287314216709,ensemble,gradient_boosting,0.11502519414639367,0.8487287314216709,0.03624607443193528,0.6190476190476191,0.8871307709361499
18396661276143785,"I personally could come up with a lot better options for $3. 
But I don’t think it’s anyone else’s decision to make other than the person buying it so there’s also that.",auriellamonroe,2025-08-10 03:02:51+00:00,https://www.threads.com/@auriellamonroe/post/DNKKB0TRHdq,TEXT_POST,,169.0,True,False,positive,yes,positive,0.9946533062367706,ensemble,gradient_boosting,0.9946533062367706,0.00410002796437384,0.0012466657988555903,0.6190476190476191,0.8871307709361499
18081007690923375,$3 can buy you 12 bannanas.  That’s a healthy choice.  There’s absolutely no reason that someone should be drinking soda because they’re hungry.  Are you that stupid or are you sponsored by big sugar?,awirecki,2025-08-10 21:59:05+00:00,https://www.threads.com/@awirecki/post/DNMMDyVxTuC,TEXT_POST,,200.0,True,False,negative,yes,negative,0.9965300612671705,ensemble,gradient_boosting,0.00033027612568906057,0.9965300612671705,0.003139662607140623,0.6190476190476191,0.8871307709361499
17962990451797318,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,ayo.esteelo,2025-08-10 05:00:03+00:00,https://www.threads.com/@ayo.esteelo/post/DNKXcJtu-pt,TEXT_POST,,91.0,True,False,negative,yes,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
17971890896925021,Been homeless and on EBT. You DO NOT need the soda.,ayo.esteelo,2025-08-10 05:00:21+00:00,https://www.threads.com/@ayo.esteelo/post/DNKXeWXuOTa,51,TRUE,,,,negative,yes,negative,0.9938774796247029,ensemble,gradient_boosting,0.0005103309723498362,0.9938774796247029,0.005612189402947373,0.6190476190476191,0.8871307709361499
18125224867464350,"As a diabetic I know all about hypoglycemia and its onset from crashing from high sugar components in your diet. Sugar staves off hypoglycemia temporarily, but high sugar intake can often be the cause. Healthier choices have a mix of carbs and protein to last longer",badzodiac,2025-08-11 01:51:08+00:00,https://www.threads.com/@badzodiac/post/DNMmnatO9hN,TEXT_POST,,266.0,True,False,neutral,yes,neutral,0.9894063735670503,ensemble,gradient_boosting,8.113034132436236e-05,0.010512496091625469,0.9894063735670503,0.6190476190476191,0.8871307709361499
18055378019413790,Yeah I didn't even have to look at your profile and I already knew this was a morbidly obese take,banksmuscle_,2025-08-10 17:25:17+00:00,https://www.threads.com/@banksmuscle_/post/DNLsueKxpTF,TEXT_POST,,97.0,True,False,negative,yes,negative,0.9839104497215079,ensemble,gradient_boosting,0.0005499352731626336,0.9839104497215079,0.015539615005329572,0.6190476190476191,0.8871307709361499
18052443677618112,People on snap are grown adults. Pretty sure they can make decisions on their own. No one needs the govt dictating what we eat or drink.,beach_writer17,2025-08-10 16:13:43+00:00,https://www.threads.com/@beach_writer17/post/DNLkiQtOYsy,TEXT_POST,,136.0,True,False,positive,yes,positive,0.997749611275416,ensemble,gradient_boosting,0.997749611275416,0.001551294526237873,0.0006990941983461147,0.6190476190476191,0.8871307709361499
17850610272527277,"I mean, yeah, that’s true. All of what you said is true. Pretty sure all your opposition is coming from people who think you’re advocating for homeless people with three bucks left on EBT to chug an entire two-liter in one go.",bendrivesanambo,2025-08-09 22:26:34+00:00,https://www.threads.com/@bendrivesanambo/post/DNJqaLlyAUL,TEXT_POST,,226.0,True,False,positive,yes,positive,0.9953347533342658,ensemble,gradient_boosting,0.9953347533342658,0.003988928370306421,0.0006763182954278678,0.6190476190476191,0.8871307709361499
