id,text,username,timestamp,manual_sentiment,ml_sentiment,ml_confidence,model_type,ml_prob_positive,ml_prob_negative,ml_prob_neutral,algorithm_name,test_accuracy
17855893353484431,"I will drink a coke to fill me up when I’m too busy to take a lunch break, or didn’t bring lunch from home and can’t spend the money on takeout. It’s just about getting through the day sometimes.",aedwards37,2025-08-10 10:45:33+00:00,positive,positive,0.66,random_forest,0.66,0.31,0.03,random_forest,0.6666666666666666
18016212770762009,Beggers can't be choosers. Be grateful for the money the government took from someone else and gave to you.,afreeman_livingthedream,2025-08-09 22:22:07+00:00,negative,negative,0.98,random_forest,0.01,0.98,0.01,random_forest,0.6666666666666666
18525729460056360,Maybe show a little gratitude over entitlement and you'll get a very different reply from people.,afreeman_livingthedream,2025-08-09 22:34:46+00:00,negative,negative,0.99,random_forest,0.01,0.99,0.0,random_forest,0.6666666666666666
18525729460056360,Maybe show a little gratitude over entitlement and you'll get a very different reply from people.,afreeman_livingthedream,2025-08-09 22:34:46+00:00,negative,negative,0.99,random_forest,0.01,0.99,0.0,random_forest,0.6666666666666666
17908790040084703,"Girl! I hear you! Sometimes I just don’t feel like eating 🥣 anything (I’m not poor, just picky) and I drink a soda 🥤 and life is better! Especially when I’m at work, (I’m a nurse👩🏼‍⚕️)",ahuffangel,2025-08-10 07:52:09+00:00,positive,positive,0.65,random_forest,0.65,0.34,0.01,random_forest,0.6666666666666666
18107281396530322,You could buy a bag of apples for 3 dollars,ahwrx,2025-08-11 06:55:36+00:00,neutral,negative,0.62,random_forest,0.01,0.62,0.37,random_forest,0.6666666666666666
18320872864227522,"Yeah when I had my first job, I had enough money for vending machine lunches
 So it was a bag of potato chips and a can of mountain do. Wasn't the healthiest, but it was better than chips and water, or even two bags of chips.",aicaicem,2025-08-10 17:35:48+00:00,positive,positive,0.71,random_forest,0.71,0.28,0.01,random_forest,0.6666666666666666
18164387911325049,"Yeah when I had my first job, I had enough money for vending machine lunches
 So it was a bag of potato chips and a can of mountain do. Wasn't the healthiest, but it was better than chips and water, or even two bags of chips.",aicaicem,2025-08-10 17:35:35+00:00,positive,positive,0.71,random_forest,0.71,0.28,0.01,random_forest,0.6666666666666666
17941920054018964,"also people with t1 diabetes need access to sugary drinks! it helps them get their blood sugar up much faster than food, so if they're dropping quickly it's much better to have a soda on hand",alaina_k_burr,2025-08-10 19:47:56+00:00,positive,negative,0.96,random_forest,0.03,0.96,0.01,random_forest,0.6666666666666666
18074571070989784,1 banana and 1 Apple would be a better option.,alemorales_123,2025-08-10 18:56:19+00:00,negative,negative,0.98,random_forest,0.01,0.98,0.01,random_forest,0.6666666666666666
18124832446462834,You know what's even better than a $3 jug of soda. 3-6 cans of beans for $3 which could feed you for a couple days. Has protein and fiber to stave off hunger and actual nutrition.,alex.w.burton,2025-08-10 01:04:16+00:00,negative,negative,0.93,random_forest,0.03,0.93,0.04,random_forest,0.6666666666666666
17948938712880719,"SNAP sounds for Supplemental Nutrition Assistance Program. Soda, while enjoyable to drink, is made up of empty calories and is largely bereft of nutritional value. If the taxpayer is forced to pay for your “nutrition” it should be nutritious, not a sugary treat.",alexbitzan,2025-08-10 20:41:42+00:00,negative,negative,0.97,random_forest,0.01,0.97,0.02,random_forest,0.6666666666666666
17887706862204892,Spoken like a true big back,alexd_1231,2025-08-11 15:28:23+00:00,negative,negative,0.92,random_forest,0.01,0.92,0.07,random_forest,0.6666666666666666
18079100842901113,Who gives af what’s satiating to someone or not,alexisokayaf,2025-08-10 07:21:46+00:00,negative,negative,0.98,random_forest,0.0,0.98,0.02,random_forest,0.6666666666666666
17883071709356957,Well in that case get sugar and water. Still comes up less expensive than soda 🤷🏻‍♀️,aliceblin,2025-08-10 01:46:50+00:00,negative,negative,0.89,random_forest,0.0,0.89,0.11,random_forest,0.6666666666666666
18075249640824392,Been through all 3. Have low sugar issues and I still agree with my tax paying dollars to fund something healthier. An apple is around 1$ and would work best than sugar. It’s a simple/complex carb thing. Look it up if you worry about these things you say you do!,aliceblin,2025-08-10 01:48:03+00:00,negative,negative,0.95,random_forest,0.01,0.95,0.04,random_forest,0.6666666666666666
18159828703335582,Snap seem to be feeding you well babe.,aliciasmiff,2025-08-10 08:49:53+00:00,negative,negative,0.96,random_forest,0.01,0.96,0.03,random_forest,0.6666666666666666
18372731287181265,"There’s plenty of other beverages you can drink. Sugar in most available soda pop is high fructose corn syrup, very far from regular sugar",allik4tt,2025-08-10 00:59:29+00:00,negative,negative,0.9,random_forest,0.04,0.9,0.06,random_forest,0.6666666666666666
18015338225769096,"You’re right, it is unpopular.",almanaylor1,2025-08-10 14:41:02+00:00,negative,negative,0.99,random_forest,0.0,0.99,0.01,random_forest,0.6666666666666666
18114759985512086,You need to lay off the sugar not than a little hun.,alock_23,2025-08-10 06:37:44+00:00,negative,negative,0.97,random_forest,0.0,0.97,0.03,random_forest,0.6666666666666666
18231247015294607,"Actual soda would be one of the worst things to buy if you are hungry and only have 3$. There are plenty of cheap alternatives that offer some nutrients, are shelf stable and filling like a jar of peanut butter. Soda  doesn't have any protein, fiber or fat, which makes you feel full and stay full, but also the high sugar and caffeine can cause dehydration.",amanda_belleglass,2025-08-11 04:45:46+00:00,negative,negative,0.84,random_forest,0.1,0.84,0.06,random_forest,0.6666666666666666
18087441070761322,Something that also has sugar (naturally from the fruit) and is liquid? Orange juice. And it will still be covered. But so many better more filling things can be purchased for $3,amandagracephoto.co,2025-08-10 04:17:07+00:00,negative,negative,0.94,random_forest,0.0,0.94,0.06,random_forest,0.6666666666666666
18102296536506523,Oink,americainteresting2,2025-08-10 23:46:21+00:00,negative,negative,0.97,random_forest,0.0,0.97,0.03,random_forest,0.6666666666666666
17934003837074108,I don’t suppose you’ve heard of a salad,americainteresting2,2025-08-10 23:46:35+00:00,negative,negative,0.97,random_forest,0.03,0.97,0.0,random_forest,0.6666666666666666
18069347930117599,This is the stupidest thing I have read all day,andrew_aldridge,2025-08-10 10:48:54+00:00,negative,negative,0.96,random_forest,0.01,0.96,0.03,random_forest,0.6666666666666666
17980673282909512,I've been both. And I say that SNAP cutting off sugary food is awesome,angelic_syns,2025-08-10 02:52:24+00:00,negative,negative,0.99,random_forest,0.0,0.99,0.01,random_forest,0.6666666666666666
17980673282909512,I've been both. And I say that SNAP cutting off sugary food is awesome,angelic_syns,2025-08-10 02:52:24+00:00,negative,negative,0.99,random_forest,0.0,0.99,0.01,random_forest,0.6666666666666666
18147369376396714,I don’t think soda is ever a good option regardless unless you’re drinking it with whiskey,angelnoel_96_19_20_21_23,2025-08-10 18:55:48+00:00,negative,negative,0.95,random_forest,0.04,0.95,0.01,random_forest,0.6666666666666666
17983617746711753,Orrrrr 3 apples,annadparker,2025-08-10 11:46:37+00:00,negative,negative,0.95,random_forest,0.0,0.95,0.05,random_forest,0.6666666666666666
18091802401661137,Make spaghetti,apicasso74,2025-08-10 22:23:53+00:00,negative,negative,0.96,random_forest,0.01,0.96,0.03,random_forest,0.6666666666666666
18303787999217826,There was a point in time where my family could only eat what we went out and killed ourselves or what food stamps provided. Soda was a luxury because actually nutritious meals were gonna get us by for longer than the short term sugar high.,archelunatic,2025-08-10 08:34:50+00:00,negative,negative,0.91,random_forest,0.04,0.91,0.05,random_forest,0.6666666666666666
17850899199530549,"Nice bait, sow",arfanclubofficial,2025-08-11 03:08:51+00:00,negative,negative,0.98,random_forest,0.0,0.98,0.02,random_forest,0.6666666666666666
18078432833308637,Sugar is the fastest digesting source of calories its not sustaining nobody’s hunger and people can go a month without food u dont need a daily sugar injection with no nutrients.,artur.makaryan0,2025-08-10 05:51:12+00:00,negative,negative,0.99,random_forest,0.01,0.99,0.0,random_forest,0.6666666666666666
18009578453608776,"You know what else staves off hunger?? The gym. Or in the absence of a gym, 7 or 8 laps 6 times a week around a local school track.",asmithberg1977,2025-08-09 23:14:10+00:00,negative,negative,0.97,random_forest,0.0,0.97,0.03,random_forest,0.6666666666666666
18043814708641699,Rice is cheaper than soda you fat fuck,atouchofturquoise,2025-08-09 22:13:14+00:00,negative,negative,0.99,random_forest,0.0,0.99,0.01,random_forest,0.6666666666666666
17909194590195262,yeah I know a bunch of homeless people who have to basically eat garbage because they don't have access to a kitchen,audreylbowers,2025-08-09 22:54:09+00:00,positive,positive,0.7,random_forest,0.7,0.29,0.01,random_forest,0.6666666666666666
18396661276143785,"I personally could come up with a lot better options for $3. 
But I don’t think it’s anyone else’s decision to make other than the person buying it so there’s also that.",auriellamonroe,2025-08-10 03:02:51+00:00,positive,positive,0.66,random_forest,0.66,0.34,0.0,random_forest,0.6666666666666666
18081007690923375,$3 can buy you 12 bannanas.  That’s a healthy choice.  There’s absolutely no reason that someone should be drinking soda because they’re hungry.  Are you that stupid or are you sponsored by big sugar?,awirecki,2025-08-10 21:59:05+00:00,negative,negative,0.99,random_forest,0.0,0.99,0.01,random_forest,0.6666666666666666
17962990451797318,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,ayo.esteelo,2025-08-10 05:00:03+00:00,negative,negative,0.95,random_forest,0.0,0.95,0.05,random_forest,0.6666666666666666
17971890896925021,Been homeless and on EBT. You DO NOT need the soda.,ayo.esteelo,2025-08-10 05:00:21+00:00,negative,negative,0.95,random_forest,0.02,0.95,0.03,random_forest,0.6666666666666666
18125224867464350,"As a diabetic I know all about hypoglycemia and its onset from crashing from high sugar components in your diet. Sugar staves off hypoglycemia temporarily, but high sugar intake can often be the cause. Healthier choices have a mix of carbs and protein to last longer",badzodiac,2025-08-11 01:51:08+00:00,neutral,neutral,0.69,random_forest,0.01,0.3,0.69,random_forest,0.6666666666666666
18055378019413790,Yeah I didn't even have to look at your profile and I already knew this was a morbidly obese take,banksmuscle_,2025-08-10 17:25:17+00:00,negative,negative,0.74,random_forest,0.22,0.74,0.04,random_forest,0.6666666666666666
18052443677618112,People on snap are grown adults. Pretty sure they can make decisions on their own. No one needs the govt dictating what we eat or drink.,beach_writer17,2025-08-10 16:13:43+00:00,positive,negative,0.78,random_forest,0.12,0.78,0.1,random_forest,0.6666666666666666
17850610272527277,"I mean, yeah, that’s true. All of what you said is true. Pretty sure all your opposition is coming from people who think you’re advocating for homeless people with three bucks left on EBT to chug an entire two-liter in one go.",bendrivesanambo,2025-08-09 22:26:34+00:00,positive,positive,0.73,random_forest,0.73,0.27,0.0,random_forest,0.6666666666666666
18069983669115171,I’ve seen poor people in the inner-city neighborhoods survive off of chips and sodas for days. ,bensnugs,2025-08-09 22:16:37+00:00,positive,positive,0.61,random_forest,0.61,0.38,0.01,random_forest,0.6666666666666666
18398002336191571,You are like Hitler lecturing us about Jewish healthcare.,bergy350,2025-08-10 09:35:51+00:00,negative,negative,0.97,random_forest,0.0,0.97,0.03,random_forest,0.6666666666666666
17912289756057130,"Guys, most healthcare professionals and doctors would disagree. Obviously if you have hypoglycemia that is different but that is pretty flase. The sugar in soda does more harm than good, its literally an addictive substance which is why you crave more when consumed. Just look at the OPs profile, I dont think we should be takong health advice from OP.",bgarcia_3,2025-08-10 11:21:27+00:00,negative,negative,0.99,random_forest,0.01,0.99,0.0,random_forest,0.6666666666666666
18524897515052271,That may be one of the dumbest things to have been posted on this platform at this point.,big_redd101416,2025-08-10 22:27:48+00:00,negative,negative,0.98,random_forest,0.02,0.98,0.0,random_forest,0.6666666666666666
17962821371797268,This is ignorance,bigstogs,2025-08-10 11:36:32+00:00,negative,negative,0.97,random_forest,0.0,0.97,0.03,random_forest,0.6666666666666666
17866679754430690,daily reminder to never take eating advice from anyone who look like you,bill_182_23,2025-08-10 15:40:38+00:00,negative,negative,1.0,random_forest,0.0,1.0,0.0,random_forest,0.6666666666666666
18093161734633392,You could just mix sugar and water at home and spend the 3 dollars on 3 cans of beans for protien and carbs.,billpelowitz,2025-08-10 00:53:42+00:00,negative,negative,0.84,random_forest,0.08,0.84,0.08,random_forest,0.6666666666666666
18087831856802690,Have you ever heard of eating less and moving your body more ?,billpelowitz,2025-08-10 10:32:19+00:00,negative,negative,0.93,random_forest,0.01,0.93,0.06,random_forest,0.6666666666666666
18073096730292859,Soda dehydrates your body,bingbongaronis,2025-08-10 05:08:10+00:00,negative,negative,0.94,random_forest,0.0,0.94,0.06,random_forest,0.6666666666666666
17889064251328271,You can stand to be a bit hungrier,bk_chronister,2025-08-10 13:45:48+00:00,negative,negative,0.95,random_forest,0.0,0.95,0.05,random_forest,0.6666666666666666
18045005408317534,Go hungry longer. Run things in a calorie deficit,blackblazee,2025-08-09 21:11:39+00:00,negative,negative,0.98,random_forest,0.0,0.98,0.02,random_forest,0.6666666666666666
18517805506046196,So you're a homeless engineer who os studying to be an AI Engineer.,blanepakulski,2025-08-10 00:46:26+00:00,negative,negative,0.98,random_forest,0.02,0.98,0.0,random_forest,0.6666666666666666
18088313830782665,Soda is not a good alternative to ARFID or Hyperglycemia. Hyperglycemia is also caused by insufficient food intake. Substituting meals for soda falls into that “insufficient” category,blucru415,2025-08-09 22:18:38+00:00,negative,negative,0.97,random_forest,0.0,0.97,0.03,random_forest,0.6666666666666666
18373855177176365,Are you this person? Your bio says you are a software engineer. How about don’t post on things you don’t understand,blucru415,2025-08-09 22:19:46+00:00,negative,negative,0.91,random_forest,0.08,0.91,0.01,random_forest,0.6666666666666666
17896894839260522,"I promise you, you’re not missing out on any meals. If you’re on government assistance you shouldn’t be buying soda period. There’s families that work 40 plus hours a week and are putting things back.",blueeyed_conservative,2025-08-11 00:13:23+00:00,negative,negative,0.96,random_forest,0.04,0.96,0.0,random_forest,0.6666666666666666
17888378568324902,Cope harder,bluntista,2025-08-10 16:32:20+00:00,negative,negative,0.95,random_forest,0.0,0.95,0.05,random_forest,0.6666666666666666
17919838380120486,"“Liquid”. Lady, that’s water.  The sugar is giving you diabetes.",bmedlin07,2025-08-09 23:08:54+00:00,negative,negative,1.0,random_forest,0.0,1.0,0.0,random_forest,0.6666666666666666
18073272521081107,"You don't need anymore sugar. Your face looks like it's been stung by a bunch of bees, and get a better job",boba_fitt83,2025-08-10 21:51:55+00:00,negative,negative,0.93,random_forest,0.06,0.93,0.01,random_forest,0.6666666666666666
18261712195303119,"Stooooooop the cap 😂 try lemon water, that actually suppresses appetite plus it wouldn’t hurt for some people to fast.",boldbeardsmen,2025-08-09 22:12:59+00:00,negative,negative,0.95,random_forest,0.03,0.95,0.02,random_forest,0.6666666666666666
18077408989760376,"There are MANY things in the grocery store you can eat vs a $3 soda for health reasons or homelessness. Give me a fucking break! Excuses. You do not NEED soda! It is GARBAGE!!!! 

The sugar in soda in the US is HFCS and that shit is garbage. It is trash. It’s not real sugar. If you ask me it’s why so many people are obese and have diabetes. It’s the FOOD and what’s in it! Chemicals! Keep crying over your soda and junk food. This country as a whole needs to eat better.",borednow_77,2025-08-10 13:08:08+00:00,negative,negative,0.98,random_forest,0.02,0.98,0.0,random_forest,0.6666666666666666
17931433202960677,I think you need a nutritionist and some exercise before you go and give any advice on being healthy.,boston2116102020,2025-08-10 18:32:15+00:00,negative,negative,0.98,random_forest,0.02,0.98,0.0,random_forest,0.6666666666666666
18145248475368623,Dumbest post ever,boyerpartyof3,2025-08-10 18:03:10+00:00,negative,negative,0.98,random_forest,0.0,0.98,0.02,random_forest,0.6666666666666666
17878156341386051,But you’re wrong,boyerpartyof3,2025-08-10 18:03:26+00:00,negative,negative,0.96,random_forest,0.0,0.96,0.04,random_forest,0.6666666666666666
17865416562433445,You’re fucking insane,boyerpartyof3,2025-08-10 18:05:04+00:00,negative,negative,0.98,random_forest,0.0,0.98,0.02,random_forest,0.6666666666666666
17878156341386051,But you’re wrong,boyerpartyof3,2025-08-10 18:03:26+00:00,negative,negative,0.96,random_forest,0.0,0.96,0.04,random_forest,0.6666666666666666
18051019262549484,The solution is that you shouldn’t be able to get soda and candy with food stamps. And you shouldn’t be able to,boyerpartyof3,2025-08-10 18:04:09+00:00,negative,negative,1.0,random_forest,0.0,1.0,0.0,random_forest,0.6666666666666666
18071158370035856,You can afford a $3 soda but not 3 $1 ramen noodle packs?,brayden_domanick,2025-08-10 10:47:22+00:00,negative,negative,0.98,random_forest,0.0,0.98,0.02,random_forest,0.6666666666666666
18307274158300943,"Buy the soda with your paycheck. Don’t like it? Buy a V8, an apple juice. Lots of other sugar balancing choices. Get a grip",braylinsmom,2025-08-10 19:19:45+00:00,negative,negative,0.95,random_forest,0.0,0.95,0.05,random_forest,0.6666666666666666
18096419437621906,"yeah, because nothing says ‘nutritional planning’ like mainlining liquid Skittles & calling it dinner.",breanne.lynnett,2025-08-10 23:05:10+00:00,negative,negative,0.79,random_forest,0.19,0.79,0.02,random_forest,0.6666666666666666
17947005681008502,Snickers 🤷‍♀️,brendabates824,2025-08-10 23:42:41+00:00,neutral,neutral,0.72,random_forest,0.0,0.28,0.72,random_forest,0.6666666666666666
17951512358861753,"😂🤣😂🤣 is that a joke? You profile pic is someone that weighs 400lbs. Drink water and learn to be hungry. Sugar drives  hunger and adds many health risks. 

If your post is a joke though is actually a pretty perfect joke",brian_thats_all,2025-08-10 16:40:29+00:00,negative,negative,0.97,random_forest,0.02,0.97,0.01,random_forest,0.6666666666666666
18514873486048106,"Been there. Grew up in that but I grew up in a time where it was embarrassing to receive help. You took it as a last resort not as a first step and an entitlement. 
If that pic is actually you your obesity shows very clearly that you’ve never actually been “food insecure”.",brian_thats_all,2025-08-10 16:42:12+00:00,negative,negative,0.99,random_forest,0.0,0.99,0.01,random_forest,0.6666666666666666
18514873486048106,"Been there. Grew up in that but I grew up in a time where it was embarrassing to receive help. You took it as a last resort not as a first step and an entitlement. 
If that pic is actually you your obesity shows very clearly that you’ve never actually been “food insecure”.",brian_thats_all,2025-08-10 16:42:12+00:00,,negative,0.99,random_forest,0.0,0.99,0.01,random_forest,0.6666666666666666
17879561169258688,3dollars buys you a nice bottle of water,briandmadeline,2025-08-10 23:31:43+00:00,,negative,0.97,random_forest,0.0,0.97,0.03,random_forest,0.6666666666666666
18060274271198317,"Soda doesn’t help with with hunger, it actually increases your hunger more and leads to gaining weight. Do you actually look up fact  before  you actually type this out?",britlove408,2025-08-10 18:37:29+00:00,,negative,0.97,random_forest,0.0,0.97,0.03,random_forest,0.6666666666666666
18075281999048228,you’re fat. invalid opinion,bryanggrubb,2025-08-10 14:06:07+00:00,,negative,0.96,random_forest,0.0,0.96,0.04,random_forest,0.6666666666666666
18054298421562780,Get a job,bugeyemafia03,2025-08-10 22:23:07+00:00,,negative,0.93,random_forest,0.03,0.93,0.04,random_forest,0.6666666666666666
18075944915058451,It looks like you could miss a few,bustersdad480,2025-08-10 23:47:04+00:00,,negative,0.7,random_forest,0.0,0.7,0.3,random_forest,0.6666666666666666
18053664263393133,Looking at your pic you would say some dumb shit like that 😂,butterfly_sunshine222,2025-08-10 16:52:56+00:00,,negative,0.92,random_forest,0.0,0.92,0.08,random_forest,0.6666666666666666
18051649811408477,"What a dumb, fat thing to say",c.green.go,2025-08-10 13:54:35+00:00,,negative,0.98,random_forest,0.0,0.98,0.02,random_forest,0.6666666666666666
18072954052844993,thats crazy. i been homeless before and subsisted off of canned goods and water from food pantries for 8 months till i got help. this is just bad advice,caligulaceez,2025-08-10 19:03:45+00:00,,negative,0.97,random_forest,0.02,0.97,0.01,random_forest,0.6666666666666666
18054981296614451,Well apparently you put your mouth where your words are but for $3 other healthier foods would be better.,camoov1955,2025-08-10 20:24:47+00:00,,negative,0.92,random_forest,0.0,0.92,0.08,random_forest,0.6666666666666666
18035875739442915,"Thank you. Saw this directly after grabbing a soda for this exact reason. Water makes me nauseous as it is, let alone if I am already hungry and sick feeling. Drinking something that will make me throw up and lose even more is not going to be beneficial. Soda sustained me for awhile during the height of the pandemic when we had nobody home to assist us in getting food even if it we did have access to it. Feel the need to follow that up with the information that I am disabled, not lazy.",casualtwink,2025-08-09 21:04:57+00:00,,negative,0.73,random_forest,0.19,0.73,0.08,random_forest,0.6666666666666666
18138097267420783,It's the simplest nutrient to keep the brain running. Sugar is great for those times when other food is unavailable or unpalatable for whatever reason.,cat_snafu,2025-08-10 04:13:27+00:00,,negative,0.95,random_forest,0.0,0.95,0.05,random_forest,0.6666666666666666
18026001899719133,"But you could not but like 2 to 3 packs of ramen for that, which no, you don’t have to actually cook to eat. It would feed you several days as long as you had access to water. And a lot of places will give you free water. I’ve heard of all of those things, and I don’t actually care what anyone buys with it. Do what you want. But don’t flat out lie to try and justify poor decisions. You should still be allowed to make them regardless of them being terrible choices or not.",catbee2684,2025-08-11 06:53:29+00:00,,negative,0.74,random_forest,0.24,0.74,0.02,random_forest,0.6666666666666666
18065976691950914,I’ve heard of and lived all those things you mentioned at one point. And still wouldn’t have waisted my last 3 dollars on a soda….,catbee2684,2025-08-11 06:54:20+00:00,,negative,0.95,random_forest,0.03,0.95,0.02,random_forest,0.6666666666666666
18065976691950914,I’ve heard of and lived all those things you mentioned at one point. And still wouldn’t have waisted my last 3 dollars on a soda….,catbee2684,2025-08-11 06:54:20+00:00,,negative,0.95,random_forest,0.03,0.95,0.02,random_forest,0.6666666666666666
18060677243339647,What about milk or fruit juice - it has actual nutritional value.,catmere19,2025-08-10 22:21:56+00:00,,negative,0.84,random_forest,0.0,0.84,0.16,random_forest,0.6666666666666666
17991154433684753,"If you wouldn’t post stupid stuff on here, people wouldn’t point it out girly pops.
Stop eating so much and you wouldn’t have to worry so much about your EBT nor about the fact that SNAP is supplemental.",catwomansel,2025-08-10 16:53:41+00:00,,negative,0.94,random_forest,0.04,0.94,0.02,random_forest,0.6666666666666666
17895248241267317,"Soda is sugar water. A waste of $$. 
Unhealthy. Doesn’t stave off hunger. It makes you want more sugar!
Buy beans. Peanuts. Tuna. 
Dry dog food. You would be better off.",cbwells99,2025-08-10 16:14:37+00:00,,negative,0.91,random_forest,0.0,0.91,0.09,random_forest,0.6666666666666666
18072673658045301,Who are you to talk about hunger? You eat enough for a family of 3.,censelessnichols,2025-08-11 01:05:25+00:00,,negative,0.91,random_forest,0.04,0.91,0.05,random_forest,0.6666666666666666
